enrollment_id,student_id,program_id,year
9919,5919,1,2023
9920,5920,1,FY2022
9921,5921,1,2019
9922,5922,2,2021
9923,5923,1,2018
9924,5924,1,2024
9925,5925,1,20-21
9926,5926,2,2019
9927,5927,1,2023
9928,5928,1,2024
9929,5929,2,2024
9930,5930,1,2024
9931,5931,2,2020
9932,5932,2,2021
9933,5933,1,2019
9934,5934,2,FY2022
9935,5935,1,20-21
9936,5936,2,2019
9937,5937,1,2024
9938,5938,2,2019
9939,5939,1,2020
9940,5940,2,2021
9941,5941,1,20-21
9942,5942,2,2018
9943,5943,2,2021
9944,5944,2,2019
9945,5945,1,2020
9946,5946,2,20-21
9947,5947,2,2019
9948,5948,1,2023
9949,5949,2,2023
9950,5950,2,2019
9951,5951,1,2024
9952,5952,1,20-21
9953,5953,2,FY2022
9954,5954,1,2019
9955,5955,2,2019
9956,5956,1,2023
9957,5957,1,2018
9958,5958,2,2024
9959,5959,1,2024
9960,5960,2,2020
9961,5961,2,2021
9962,5962,1,2021
9963,5963,2,FY2022
9964,5964,1,2023
9965,5965,1,2024
9966,5966,2,FY2022
9967,5967,2,20-21
9968,5968,2,20-21
9969,5969,2,20-21
9970,5970,1,2018
9971,5971,1,2019
9972,5972,2,FY2022
9973,5973,1,FY2022
9974,5974,2,FY2022
9975,5975,1,2023
9976,5976,1,2018
9977,5977,2,2023
9978,5978,1,2020
9979,5979,2,2021
9980,5980,1,2023
9981,5981,1,2020
9982,5982,2,2021
9983,5983,1,2020
9984,5984,2,2023
9985,5985,1,FY2022
9986,5986,2,20-21
9987,5987,1,2019
9988,5988,2,2020
9989,5989,1,2019
9990,5990,1,2024
9991,5991,1,2021
9992,5992,2,2019
9993,5993,2,2020
9994,5994,1,FY2022
9995,5995,1,2018
9996,5996,1,2020
9997,5997,1,2018
9998,5998,2,2019
9999,5999,2,2024
10000,6000,2,FY2022
10001,6001,1,2020
10002,6002,2,2018
10003,6003,2,2021
10004,6004,1,2018
10005,6005,1,20-21
10006,6006,1,2023
10007,6007,1,2021
10008,6008,2,20-21
10009,6009,1,FY2022
10010,6010,2,2021
10011,6011,1,2020
10012,6012,2,2023
10013,6013,1,2019
10014,6014,1,2024
10015,6015,1,FY2022
10016,6016,1,2023
10017,6017,1,2024
10018,6018,2,2024
10019,6019,1,20-21
10020,6020,2,20-21
10021,6021,2,2019
10022,6022,1,2020
10023,6023,1,2024
10024,6024,2,20-21
10025,6025,1,2018
10026,6026,1,2024
10027,6027,2,2024
10028,6028,2,20-21
10029,6029,2,2019
10030,6030,2,2021
10031,6031,1,2019
10032,6032,1,2023
10033,6033,1,2023
10034,6034,1,2023
10035,6035,1,2018
10036,6036,1,2024
10037,6037,2,FY2022
10038,6038,1,2024
10039,6039,1,2021
10040,6040,2,2019
10041,6041,1,2019
10042,6042,2,2021
10043,6043,2,2024
10044,6044,1,FY2022
10045,6045,1,2019
10046,6046,1,2024
10047,6047,1,2020
10048,6048,1,2023
10049,6049,2,2024
10050,6050,1,2024
10051,6051,2,2018
10052,6052,2,2020
10053,6053,1,2018
10054,6054,2,2021
10055,6055,1,2019
10056,6056,2,2019
10057,6057,2,2018
10058,6058,2,2023
10059,6059,2,2020
10060,6060,2,FY2022
10061,6061,1,2018
10062,6062,1,2024
10063,6063,2,20-21
10064,6064,1,2023
10065,6065,1,2019
10066,6066,2,FY2022
10067,6067,2,2019
10068,6068,2,2021
10069,6069,1,2020
10070,6070,1,2021
10071,6071,1,2023
10072,6072,1,2021
10073,6073,2,2019
10074,6074,1,2020
10075,6075,2,2018
10076,6076,1,2018
10077,6077,1,2021
10078,6078,2,2018
10079,6079,1,20-21
10080,6080,1,20-21
10081,6081,2,2024
10082,6082,2,20-21
10083,6083,1,2024
10084,6084,1,2018
10085,6085,2,2020
10086,6086,2,2018
10087,6087,1,2020
10088,6088,1,2023
10089,6089,2,2021
10090,6090,2,2021
10091,6091,1,2019
10092,6092,1,2021
10093,6093,2,2019
10094,6094,1,2018
10095,6095,1,2018
10096,6096,2,2020
10097,6097,1,2018
10098,6098,2,2019
10099,6099,2,20-21
10100,6100,1,2021
10101,6101,1,2019
10102,6102,1,2019
10103,6103,2,2020
10104,6104,2,2023
10105,6105,1,2023
10106,6106,1,2018
10107,6107,2,2019
10108,6108,1,2018
10109,6109,1,20-21
10110,6110,2,2019
10111,6111,1,2023
10112,6112,1,20-21
10113,6113,2,2020
10114,6114,2,2024
10115,6115,2,2020
10116,6116,1,2021
10117,6117,1,2023
10118,6118,2,2018
10119,6119,2,FY2022
10120,6120,1,FY2022
10121,6121,2,2020
10122,6122,1,2020
10123,6123,1,20-21
10124,6124,2,2020
10125,6125,2,2020
10126,6126,1,2020
10127,6127,1,2023
10128,6128,1,2021
10129,6129,2,2019
10130,6130,1,2023
10131,6131,2,2024
10132,6132,2,2020
10133,6133,2,2021
10134,6134,2,2024
10135,6135,1,2023
10136,6136,2,FY2022
10137,6137,1,2023
10138,6138,1,2018
10139,6139,1,20-21
10140,6140,2,20-21
10141,6141,2,20-21
10142,6142,1,2023
10143,6143,1,2018
10144,6144,1,2024
10145,6145,2,2020
10146,6146,2,2018
10147,6147,1,2018
10148,6148,2,FY2022
10149,6149,1,2020
10150,6150,2,20-21
10151,6151,2,FY2022
10152,6152,2,2024
10153,6153,2,2019
10154,6154,2,2019
10155,6155,2,2023
10156,6156,2,20-21
10157,6157,1,2024
10158,6158,1,2024
10159,6159,2,2023
10160,6160,2,2023
10161,6161,1,20-21
10162,6162,1,20-21
10163,6163,1,20-21
10164,6164,2,20-21
10165,6165,1,2018
10166,6166,2,2021
10167,6167,1,FY2022
10168,6168,1,2020
10169,6169,1,FY2022
10170,6170,2,2019
10171,6171,2,2023
10172,6172,2,2019
10173,6173,1,20-21
10174,6174,2,2019
10175,6175,1,2021
10176,6176,1,2019
10177,6177,2,2024
10178,6178,1,20-21
10179,6179,2,2019
10180,6180,1,2023
10181,6181,1,2020
10182,6182,1,2019
10183,6183,2,2018
10184,6184,1,FY2022
10185,6185,1,FY2022
10186,6186,1,2019
10187,6187,2,2019
10188,6188,1,2020
10189,6189,1,2023
10190,6190,2,20-21
10191,6191,2,2020
10192,6192,1,20-21
10193,6193,1,FY2022
10194,6194,1,20-21
10195,6195,2,2020
10196,6196,1,2023
10197,6197,1,20-21
10198,6198,2,2024
10199,6199,2,FY2022
10200,6200,1,2019
10201,6201,1,2018
10202,6202,2,2024
10203,6203,2,2020
10204,6204,2,2019
10205,6205,2,2018
10206,6206,1,2024
10207,6207,1,FY2022
10208,6208,1,2020
10209,6209,2,FY2022
10210,6210,2,2018
10211,6211,2,2021
10212,6212,1,20-21
10213,6213,2,2023
10214,6214,2,2019
10215,6215,1,2023
10216,6216,1,20-21
10217,6217,2,2020
10218,6218,2,2020
10219,6219,2,20-21
10220,6220,1,2020
10221,6221,2,FY2022
10222,6222,1,2020
10223,6223,2,20-21
10224,6224,1,20-21
10225,6225,2,2024
10226,6226,2,2023
10227,6227,2,2024
10228,6228,2,2021
10229,6229,2,2024
10230,6230,1,2023
10231,6231,1,2019
10232,6232,1,20-21
10233,6233,2,2023
10234,6234,2,2021
10235,6235,2,2024
10236,6236,1,FY2022
10237,6237,1,2019
10238,6238,2,2023
10239,6239,1,2024
10240,6240,2,2020
10241,6241,2,2024
10242,6242,1,20-21
10243,6243,1,20-21
10244,6244,2,2020
10245,6245,1,20-21
10246,6246,1,20-21
10247,6247,1,2024
10248,6248,2,2018
10249,6249,2,2020
10250,6250,2,2024
10251,6251,1,2020
10252,6252,2,2021
10253,6253,2,2024
10254,6254,2,2018
10255,6255,1,2024
10256,6256,2,2019
10257,6257,2,20-21
10258,6258,1,FY2022
10259,6259,2,FY2022
10260,6260,1,2023
10261,6261,2,2023
10262,6262,1,2021
10263,6263,1,2024
10264,6264,2,FY2022
10265,6265,1,2019
10266,6266,2,2019
10267,6267,2,FY2022
10268,6268,1,2020
10269,6269,1,2024
10270,6270,1,2020
10271,6271,1,FY2022
10272,6272,2,FY2022
10273,6273,2,2020
10274,6274,2,2018
10275,6275,2,FY2022
10276,6276,2,2019
10277,6277,2,20-21
10278,6278,2,20-21
10279,6279,2,2021
10280,6280,2,20-21
10281,6281,1,FY2022
10282,6282,2,2024
10283,6283,1,2024
10284,6284,2,2021
10285,6285,2,2018
10286,6286,2,2021
10287,6287,2,2021
10288,6288,2,2018
10289,6289,2,FY2022
10290,6290,1,20-21
10291,6291,1,2023
10292,6292,1,2023
10293,6293,1,2024
10294,6294,2,2021
10295,6295,1,2023
10296,6296,2,2021
10297,6297,2,2023
10298,6298,2,2023
10299,6299,1,2024
10300,6300,2,2023
10301,6301,1,2023
10302,6302,2,2021
10303,6303,1,2020
10304,6304,2,2018
10305,6305,1,20-21
10306,6306,1,2019
10307,6307,1,2021
10308,6308,2,2023
10309,6309,2,20-21
10310,6310,2,FY2022
10311,6311,2,2024
10312,6312,2,2024
10313,6313,1,2021
10314,6314,2,2018
10315,6315,1,2021
10316,6316,1,2020
10317,6317,1,2019
10318,6318,1,2018
10319,6319,1,2019
10320,6320,1,2023
10321,6321,1,2024
10322,6322,2,20-21
10323,6323,2,2020
10324,6324,2,2023
10325,6325,1,2023
10326,6326,1,2018
10327,6327,2,2021
10328,6328,1,2020
10329,6329,1,2018
10330,6330,1,FY2022
10331,6331,2,2018
10332,6332,2,FY2022
10333,6333,2,2020
10334,6334,2,FY2022
10335,6335,1,FY2022
10336,6336,2,20-21
10337,6337,2,2021
10338,6338,2,FY2022
10339,6339,1,2020
10340,6340,1,20-21
10341,6341,2,2018
10342,6342,2,2021
10343,6343,2,2019
10344,6344,2,2021
10345,6345,1,2019
10346,6346,1,2024
10347,6347,1,2020
10348,6348,2,2021
10349,6349,1,2021
10350,6350,2,2019
10351,6351,1,2023
10352,6352,1,20-21
10353,6353,2,FY2022
10354,6354,2,FY2022
10355,6355,1,2018
10356,6356,1,2024
10357,6357,1,2023
10358,6358,2,2024
10359,6359,2,2021
10360,6360,1,2024
10361,6361,2,2019
10362,6362,1,20-21
10363,6363,1,FY2022
10364,6364,2,2020
10365,6365,2,2018
10366,6366,1,2024
10367,6367,1,20-21
10368,6368,2,2021
10369,6369,1,2021
10370,6370,1,2019
10371,6371,2,2019
10372,6372,2,FY2022
10373,6373,2,2018
10374,6374,2,2024
10375,6375,1,20-21
10376,6376,2,2021
10377,6377,1,2021
10378,6378,2,2020
10379,6379,2,20-21
10380,6380,2,2024
10381,6381,2,2019
10382,6382,2,2021
10383,6383,2,2024
10384,6384,2,2023
10385,6385,2,2020
10386,6386,1,20-21
10387,6387,1,2024
10388,6388,1,2024
10389,6389,1,FY2022
10390,6390,2,2024
10391,6391,2,2019
10392,6392,1,2023
10393,6393,1,2023
10394,6394,2,FY2022
10395,6395,1,2018
10396,6396,2,2024
10397,6397,1,2019
10398,6398,1,2021
10399,6399,1,20-21
10400,6400,1,20-21
10401,6401,1,20-21
10402,6402,1,FY2022
10403,6403,1,2020
10404,6404,1,2021
10405,6405,1,2020
10406,6406,1,FY2022
10407,6407,1,2019
10408,6408,1,20-21
10409,6409,2,2020
10410,6410,2,2021
10411,6411,2,FY2022
10412,6412,1,2020
10413,6413,2,FY2022
10414,6414,2,2019
10415,6415,2,2023
10416,6416,2,2023
10417,6417,2,2018
10418,6418,2,2021
10419,6419,1,2019
10420,6420,2,2019
10421,6421,1,2020
10422,6422,1,2024
10423,6423,2,2023
10424,6424,1,FY2022
10425,6425,2,2020
10426,6426,2,2023
10427,6427,2,2020
10428,6428,1,FY2022
10429,6429,1,20-21
10430,6430,2,20-21
10431,6431,1,2024
10432,6432,1,2018
10433,6433,1,2024
10434,6434,1,2018
10435,6435,2,2020
10436,6436,1,FY2022
10437,6437,1,2018
10438,6438,1,2018
10439,6439,1,2024
10440,6440,1,2020
10441,6441,2,FY2022
10442,6442,1,2023
10443,6443,2,2021
10444,6444,1,2018
10445,6445,2,2023
10446,6446,2,2020
10447,6447,1,20-21
10448,6448,2,20-21
10449,6449,1,2021
10450,6450,1,2023
10451,6451,1,2019
10452,6452,2,2021
10453,6453,2,FY2022
10454,6454,2,2024
10455,6455,1,20-21
10456,6456,2,2021
10457,6457,1,2024
10458,6458,2,2019
10459,6459,1,2023
10460,6460,1,2023
10461,6461,1,2018
10462,6462,1,2024
10463,6463,2,20-21
10464,6464,2,2023
10465,6465,2,2020
10466,6466,1,FY2022
10467,6467,1,2019
10468,6468,2,2018
10469,6469,1,2024
10470,6470,1,2023
10471,6471,2,2018
10472,6472,2,2018
10473,6473,2,2019
10474,6474,1,20-21
10475,6475,1,2020
10476,6476,2,2018
10477,6477,2,2024
10478,6478,2,2018
10479,6479,1,2018
10480,6480,2,2020
10481,6481,1,2020
10482,6482,2,2020
10483,6483,2,2020
10484,6484,2,2023
10485,6485,1,20-21
10486,6486,1,2024
10487,6487,1,2019
10488,6488,1,2024
10489,6489,2,2020
10490,6490,1,2019
10491,6491,1,2020
10492,6492,1,20-21
10493,6493,2,2019
10494,6494,1,FY2022
10495,6495,1,2023
10496,6496,1,20-21
10497,6497,1,2018
10498,6498,2,2019
10499,6499,1,2023
10500,6500,2,2019
10501,6501,2,2021
10502,6502,1,2024
10503,6503,2,FY2022
10504,6504,1,2019
10505,6505,1,2024
10506,6506,2,20-21
10507,6507,2,2021
10508,6508,1,FY2022
10509,6509,1,2019
10510,6510,1,2019
10511,6511,1,2021
10512,6512,1,2018
10513,6513,2,FY2022
10514,6514,1,2023
10515,6515,1,2021
10516,6516,2,2021
10517,6517,1,FY2022
10518,6518,2,2024
10519,6519,1,2020
10520,6520,2,2020
10521,6521,2,2024
10522,6522,1,2019
10523,6523,2,20-21
10524,6524,1,FY2022
10525,6525,1,2024
10526,6526,1,2021
10527,6527,1,2024
10528,6528,1,FY2022
10529,6529,1,2020
10530,6530,1,2018
10531,6531,2,2020
10532,6532,2,2020
10533,6533,1,2020
10534,6534,2,2024
10535,6535,1,FY2022
10536,6536,2,2021
10537,6537,1,2024
10538,6538,2,2019
10539,6539,1,2023
10540,6540,1,FY2022
10541,6541,1,2021
10542,6542,1,2020
10543,6543,1,2021
10544,6544,2,2021
10545,6545,1,2024
10546,6546,1,2023
10547,6547,1,2020
10548,6548,1,FY2022
10549,6549,2,2019
10550,6550,2,FY2022
10551,6551,2,20-21
10552,6552,2,FY2022
10553,6553,2,2023
10554,6554,1,2020
10555,6555,1,20-21
10556,6556,1,2024
10557,6557,2,20-21
10558,6558,2,2018
10559,6559,2,FY2022
10560,6560,1,2024
10561,6561,1,2024
10562,6562,1,2023
10563,6563,1,2019
10564,6564,2,2023
10565,6565,2,FY2022
10566,6566,1,2020
10567,6567,2,2024
10568,6568,1,2018
10569,6569,2,2023
10570,6570,2,2024
10571,6571,2,20-21
10572,6572,1,FY2022
10573,6573,2,2023
10574,6574,2,20-21
10575,6575,1,2024
10576,6576,2,2024
10577,6577,2,2018
10578,6578,1,2024
10579,6579,1,2019
10580,6580,1,2018
10581,6581,1,2019
10582,6582,1,2018
10583,6583,2,2023
10584,6584,1,2024
10585,6585,2,20-21
10586,6586,2,2020
10587,6587,1,2020
10588,6588,2,20-21
10589,6589,2,2019
10590,6590,1,2023
10591,6591,1,FY2022
10592,6592,2,2021
10593,6593,2,20-21
10594,6594,1,FY2022
10595,6595,2,2020
10596,6596,2,2023
10597,6597,1,2024
10598,6598,2,2023
10599,6599,2,2023
10600,6600,2,2023
10601,6601,1,2024
10602,6602,2,FY2022
10603,6603,2,2021
10604,6604,1,2023
10605,6605,2,2024
10606,6606,1,2020
10607,6607,1,2024
10608,6608,2,FY2022
10609,6609,1,2023
10610,6610,2,2018
10611,6611,2,2020
10612,6612,2,2024
10613,6613,1,2019
10614,6614,1,2024
10615,6615,1,2023
10616,6616,1,2018
10617,6617,2,20-21
10618,6618,2,2019
10619,6619,2,2023
10620,6620,2,FY2022
10621,6621,2,2021
10622,6622,1,2021
10623,6623,2,20-21
10624,6624,1,20-21
10625,6625,1,2020
10626,6626,2,2019
10627,6627,1,2023
10628,6628,1,2018
10629,6629,2,2020
10630,6630,1,2018
10631,6631,1,2020
10632,6632,1,2021
10633,6633,2,2021
10634,6634,2,2018
10635,6635,2,20-21
10636,6636,2,20-21
10637,6637,2,2018
10638,6638,2,2020
10639,6639,1,2020
10640,6640,1,2021
10641,6641,1,20-21
10642,6642,2,2023
10643,6643,2,20-21
10644,6644,2,2018
10645,6645,1,2021
10646,6646,1,20-21
10647,6647,2,2018
10648,6648,1,2024
10649,6649,2,20-21
10650,6650,2,2024
10651,6651,2,2019
10652,6652,2,2018
10653,6653,1,2023
10654,6654,1,FY2022
10655,6655,1,2018
10656,6656,2,20-21
10657,6657,2,2023
10658,6658,1,20-21
10659,6659,1,2021
10660,6660,2,2023
10661,6661,2,20-21
10662,6662,2,2023
10663,6663,1,2020
10664,6664,1,2024
10665,6665,2,2019
10666,6666,2,20-21
10667,6667,2,2020
10668,6668,2,20-21
10669,6669,1,FY2022
10670,6670,2,2019
10671,6671,1,FY2022
10672,6672,2,20-21
10673,6673,1,2023
10674,6674,1,2019
10675,6675,1,2018
10676,6676,1,2019
10677,6677,2,2019
10678,6678,1,2020
10679,6679,1,2023
10680,6680,2,2019
10681,6681,1,FY2022
10682,6682,2,FY2022
10683,6683,2,2019
10684,6684,1,2019
10685,6685,2,2019
10686,6686,2,2021
10687,6687,1,2021
10688,6688,1,2024
10689,6689,2,2018
10690,6690,2,FY2022
10691,6691,1,2024
10692,6692,1,FY2022
10693,6693,1,20-21
10694,6694,2,2020
10695,6695,1,2018
10696,6696,2,20-21
10697,6697,1,2018
10698,6698,2,2023
10699,6699,2,2023
10700,6700,1,2023
10701,6701,1,2024
10702,6702,1,2019
10703,6703,1,2024
10704,6704,2,2018
10705,6705,1,2018
10706,6706,1,2018
10707,6707,2,2018
10708,6708,1,2023
10709,6709,2,FY2022
10710,6710,1,2024
10711,6711,1,2023
10712,6712,1,2018
10713,6713,1,2023
10714,6714,2,FY2022
10715,6715,1,FY2022
10716,6716,2,2019
10717,6717,2,2021
10718,6718,1,20-21
10719,6719,1,2020
10720,6720,2,FY2022
10721,6721,2,2021
10722,6722,1,2018
10723,6723,2,2019
10724,6724,2,2024
10725,6725,1,20-21
10726,6726,2,20-21
10727,6727,1,2021
10728,6728,1,FY2022
10729,6729,1,2023
10730,6730,1,2020
10731,6731,1,2018
10732,6732,1,2020
10733,6733,1,2020
10734,6734,2,2018
10735,6735,1,2020
10736,6736,1,2021
10737,6737,1,2023
10738,6738,1,2019
10739,6739,2,2020
10740,6740,1,2023
10741,6741,1,2020
10742,6742,1,2018
10743,6743,1,2020
10744,6744,2,FY2022
10745,6745,1,2023
10746,6746,2,20-21
10747,6747,1,2020
10748,6748,2,2024
10749,6749,1,2024
10750,6750,2,2024
10751,6751,1,20-21
10752,6752,1,20-21
10753,6753,2,2023
10754,6754,2,2019
10755,6755,2,2019
10756,6756,2,2024
10757,6757,1,2019
10758,6758,1,2018
10759,6759,1,2023
10760,6760,2,2024
10761,6761,2,2023
10762,6762,2,2021
10763,6763,2,2023
10764,6764,1,2021
10765,6765,2,20-21
10766,6766,2,2024
10767,6767,2,2021
10768,6768,1,FY2022
10769,6769,2,2024
10770,6770,2,2019
10771,6771,1,20-21
10772,6772,1,2020
10773,6773,1,20-21
10774,6774,2,FY2022
10775,6775,1,2021
10776,6776,2,2023
10777,6777,2,2021
10778,6778,1,2020
10779,6779,1,20-21
10780,6780,2,2024
10781,6781,2,FY2022
10782,6782,2,2020
10783,6783,1,2024
10784,6784,1,2019
10785,6785,2,2024
10786,6786,2,2024
10787,6787,1,2020
10788,6788,2,2018
10789,6789,1,2023
10790,6790,2,2020
10791,6791,1,2021
10792,6792,2,2018
10793,6793,2,FY2022
10794,6794,1,2024
10795,6795,1,2023
10796,6796,2,2019
10797,6797,1,2024
10798,6798,1,2018
10799,6799,1,2021
10800,6800,1,2024
10801,6801,1,2024
10802,6802,1,2024
10803,6803,1,2024
10804,6804,1,FY2022
10805,6805,1,FY2022
10806,6806,1,FY2022
10807,6807,2,20-21
10808,6808,2,2023
10809,6809,2,2021
10810,6810,1,2023
10811,6811,1,2018
10812,6812,1,FY2022
10813,6813,1,2019
10814,6814,1,2023
10815,6815,2,2018
10816,6816,1,2021
10817,6817,2,2021
10818,6818,2,2020
10819,6819,1,2019
10820,6820,2,FY2022
10821,6821,2,2020
10822,6822,1,2021
10823,6823,1,FY2022
10824,6824,2,2024
10825,6825,1,2019
10826,6826,2,2020
10827,6827,1,2024
10828,6828,2,20-21
10829,6829,2,2019
10830,6830,2,FY2022
10831,6831,2,2021
10832,6832,2,FY2022
10833,6833,2,2024
10834,6834,2,20-21
10835,6835,2,2023
10836,6836,1,2019
10837,6837,1,2023
10838,6838,2,2018
10839,6839,1,2021
10840,6840,2,2023
10841,6841,2,2021
10842,6842,1,2021
10843,6843,2,2023
10844,6844,2,2020
10845,6845,2,2021
10846,6846,1,2019
10847,6847,2,2020
10848,6848,2,20-21
10849,6849,2,FY2022
10850,6850,1,2020
10851,6851,2,2018
10852,6852,2,2021
10853,6853,1,2018
10854,6854,1,2024
10855,6855,1,2020
10856,6856,2,2019
10857,6857,2,2021
10858,6858,2,2024
10859,6859,1,2018
10860,6860,1,2019
10861,6861,1,20-21
10862,6862,1,2024
10863,6863,1,FY2022
10864,6864,2,FY2022
10865,6865,1,2020
10866,6866,2,2023
10867,6867,1,2020
10868,6868,1,2021
10869,6869,2,2023
10870,6870,1,20-21
10871,6871,2,2019
10872,6872,2,FY2022
10873,6873,1,2019
10874,6874,2,2018
10875,6875,2,2019
10876,6876,2,2020
10877,6877,2,2018
10878,6878,2,FY2022
10879,6879,1,2020
10880,6880,2,2023
10881,6881,1,2021
10882,6882,1,2019
10883,6883,2,2021
10884,6884,1,2019
10885,6885,2,2024
10886,6886,1,2024
10887,6887,1,2024
10888,6888,2,20-21
10889,6889,2,2020
10890,6890,1,FY2022
10891,6891,2,2020
10892,6892,1,2023
10893,6893,1,FY2022
10894,6894,2,2020
10895,6895,2,2020
10896,6896,2,FY2022
10897,6897,1,2023
10898,6898,1,2024
10899,6899,2,2020
10900,6900,2,2021
10901,6901,1,20-21
10902,6902,2,20-21
10903,6903,2,FY2022
10904,6904,2,2019
10905,6905,2,2018
10906,6906,1,FY2022
10907,6907,2,2023
10908,6908,1,2024
10909,6909,2,2023
10910,6910,1,2019
10911,6911,1,2024
10912,6912,2,2019
10913,6913,1,FY2022
10914,6914,2,2021
10915,6915,2,2019
10916,6916,2,20-21
10917,6917,1,2023
10918,6918,2,2021
10919,6919,2,2023
10920,6920,2,2024
10921,6921,2,2018
10922,6922,2,2023
10923,6923,1,2021
10924,6924,1,2023
10925,6925,2,2019
10926,6926,1,2023
10927,6927,1,FY2022
10928,6928,1,2021
10929,6929,1,2019
10930,6930,2,2019
10931,6931,1,2024
10932,6932,2,2020
10933,6933,1,2018
10934,6934,2,2021
10935,6935,2,2019
10936,6936,2,2020
10937,6937,2,20-21
10938,6938,2,2020
10939,6939,1,20-21
10940,6940,2,2023
10941,6941,1,2024
10942,6942,1,2023
10943,6943,1,2018
10944,6944,2,2023
10945,6945,2,2019
10946,6946,1,2023
10947,6947,2,2024
10948,6948,2,2021
10949,6949,2,2023
10950,6950,1,FY2022
10951,6951,2,FY2022
10952,6952,1,2021
10953,6953,2,2018
10954,6954,2,20-21
10955,6955,2,2024
10956,6956,2,2020
10957,6957,2,20-21
10958,6958,1,FY2022
10959,6959,1,20-21
10960,6960,2,2021
10961,6961,1,20-21
10962,6962,2,2021
10963,6963,1,FY2022
10964,6964,2,20-21
10965,6965,2,2023
10966,6966,1,2020
10967,6967,2,2020
10968,6968,1,2018
10969,6969,2,FY2022
10970,6970,2,2021
10971,6971,1,2018
10972,6972,1,2019
10973,6973,1,2018
10974,6974,2,2023
10975,6975,2,2020
10976,6976,2,FY2022
10977,6977,2,2024
10978,6978,2,2024
10979,6979,1,2021
10980,6980,1,2020
10981,6981,1,2020
10982,6982,2,2024
10983,6983,2,2020
10984,6984,2,2018
10985,6985,2,2023
10986,6986,1,20-21
10987,6987,2,2018
10988,6988,1,2018
10989,6989,1,2021
10990,6990,1,2018
10991,6991,2,2019
10992,6992,1,2020
10993,6993,1,2020
10994,6994,2,FY2022
10995,6995,1,2023
10996,6996,1,2024
10997,6997,1,2020
10998,6998,2,2024
10999,6999,1,2023
11000,7000,1,2021
11001,7001,1,2023
11002,7002,1,2021
11003,7003,1,2018
11004,7004,1,2020
11005,7005,2,FY2022
11006,7006,1,2018
11007,7007,1,2018
11008,7008,1,2020
11009,7009,2,2024
11010,7010,2,FY2022
11011,7011,1,20-21
11012,7012,1,20-21
11013,7013,1,2021
11014,7014,2,2018
11015,7015,2,FY2022
11016,7016,1,FY2022
11017,7017,2,2020
11018,7018,1,2019
11019,7019,2,FY2022
11020,7020,1,20-21
11021,7021,1,2023
11022,7022,2,2019
11023,7023,1,FY2022
11024,7024,2,2023
11025,7025,1,2021
11026,7026,2,2021
11027,7027,1,2021
11028,7028,1,20-21
11029,7029,1,2018
11030,7030,1,2021
11031,7031,1,2021
11032,7032,1,FY2022
11033,7033,2,20-21
11034,7034,2,2018
11035,7035,2,2018
11036,7036,1,FY2022
11037,7037,2,2023
11038,7038,1,2019
11039,7039,2,2018
11040,7040,2,2024
11041,7041,2,2021
11042,7042,1,2024
11043,7043,1,20-21
11044,7044,2,2020
11045,7045,1,2024
11046,7046,1,2021
11047,7047,1,2018
11048,7048,1,2023
11049,7049,2,2023
11050,7050,1,20-21
11051,7051,1,2020
11052,7052,1,2021
11053,7053,1,20-21
11054,7054,2,2021
11055,7055,1,FY2022
11056,7056,1,2018
11057,7057,1,2018
11058,7058,2,2019
11059,7059,1,2021
11060,7060,1,20-21
11061,7061,2,2020
11062,7062,1,2023
11063,7063,2,2023
11064,7064,2,2019
11065,7065,1,2023
11066,7066,2,2024
11067,7067,1,2019
11068,7068,2,20-21
11069,7069,2,2024
11070,7070,1,FY2022
11071,7071,1,2023
11072,7072,1,2018
11073,7073,1,20-21
11074,7074,2,20-21
11075,7075,1,FY2022
11076,7076,1,2024
11077,7077,2,FY2022
11078,7078,1,FY2022
11079,7079,2,2023
11080,7080,1,2023
11081,7081,1,2018
11082,7082,2,2019
11083,7083,2,2023
11084,7084,2,2019
11085,7085,2,20-21
11086,7086,1,2019
11087,7087,2,2018
11088,7088,2,FY2022
11089,7089,2,2023
11090,7090,1,20-21
11091,7091,1,2021
11092,7092,2,20-21
11093,7093,1,2023
11094,7094,1,2024
11095,7095,2,2024
11096,7096,1,2023
11097,7097,1,2020
11098,7098,2,2018
11099,7099,2,2021
11100,7100,2,2023
11101,7101,2,FY2022
11102,7102,2,2024
11103,7103,1,2020
11104,7104,2,2019
11105,7105,1,FY2022
11106,7106,1,2023
11107,7107,1,20-21
11108,7108,1,2024
11109,7109,2,2019
11110,7110,1,2018
11111,7111,2,FY2022
11112,7112,2,20-21
11113,7113,1,2023
11114,7114,2,FY2022
11115,7115,2,20-21
11116,7116,1,FY2022
11117,7117,1,2018
11118,7118,2,2020
11119,7119,2,20-21
11120,7120,2,2020
11121,7121,2,2021
11122,7122,2,2019
11123,7123,1,2024
11124,7124,1,FY2022
11125,7125,2,2019
11126,7126,1,2020
11127,7127,1,2024
11128,7128,1,2020
11129,7129,2,2023
11130,7130,1,2024
11131,7131,1,2023
11132,7132,2,2020
11133,7133,2,20-21
11134,7134,2,2020
11135,7135,1,2024
11136,7136,2,2018
11137,7137,2,2024
11138,7138,1,FY2022
11139,7139,1,2020
11140,7140,1,FY2022
11141,7141,1,2020
11142,7142,1,2018
11143,7143,2,2020
11144,7144,2,20-21
11145,7145,2,2018
11146,7146,1,2020
11147,7147,2,2019
11148,7148,2,20-21
